ID,Price
99153,159450.50264481897
99154,132268.58848215966
99155,204252.11018927844
99156,164032.68822307797
99157,171067.18448470178
99158,180801.64691552805
99159,240409.65158159245
99160,225933.21436179124
99161,373614.2564187781
99162,210132.80158429954
99163,344513.5621780317
99164,221243.57115222313
99165,217623.39406297088
99166,273594.2180059648
99167,230366.17768240778
99168,180351.7741831033
99169,208410.04849870037
99170,169569.94073749543
99171,229549.80078914753
99172,315933.8126848159
99173,166609.2462580531
99174,269156.95868915843
99175,333003.4269473534
99176,201739.1652381324
99177,174258.69421773392
99178,343812.2768836277
99179,295350.86643433326
99180,321864.6360581719
99181,213992.34404761903
99182,199768.6860786953
99183,179894.25636476013
99184,175419.36681915325
99185,402000.32722522743
99186,222968.07903523694
99187,240839.16402588278
99188,273517.96557159116
99189,195174.8961477595
99190,381176.46346284216
99191,198832.33650690503
99192,197908.78203883982
99193,142012.8657927828
99194,251107.73297690568
99195,234262.81701362747
99196,203262.75200483215
99197,211981.25071197824
99198,192321.19258153447
99199,193115.85057368665
99200,239812.75879833655
99201,314329.7998474942
99202,232409.02894992824
99203,192369.38357543806
99204,117404.3278018327
99205,183726.8350486256
99206,338081.5566145204
99207,196925.89582631344
99208,262629.84280830814
99209,312487.1972156811
99210,233992.16315612372
99211,339496.0995817976
99212,190100.2035084471
99213,143947.9489050271
99214,189423.16315809282
99215,298061.7926679075
99216,176643.87143547012
99217,177705.25331323137
99218,176475.07836056172
99219,329969.7143656474
99220,174247.70016169458
99221,142999.01848100856
99222,190760.51819467315
99223,346330.6493815233
99224,340723.5137172097
99225,412081.647207221
99226,207877.90229508688
99227,273207.7834886665
99228,144766.6146492549
99229,195867.78918226383
99230,177841.47699604882
99231,233622.2493475459
99232,243386.92920287035
99233,352798.68463029497
99234,271594.4740105757
99235,244079.92082706926
99236,221418.41400590204
99237,381615.32098634425
99238,172495.32993932388
99239,333090.953002771
99240,203376.73380376934
99241,198284.61221348948
99242,175978.04069846252
99243,220075.61221116612
99244,216584.6655863109
99245,198611.5962083568
99246,182392.94043962756
99247,191285.6600646056
99248,307892.75749420025
99249,232474.80327100388
99250,209741.57971125783
99251,269076.74714809324
99252,234643.49356481922
99253,171282.10601033462
99254,151456.2062252619
99255,221754.23495518044
99256,238493.27064207016
99257,357638.4630214302
99258,244334.59701839747
99259,192302.40778537048
99260,163897.10202095014
99261,344832.1054178107
99262,163120.60782885033
99263,224865.259555294
99264,194926.3343886328
99265,207003.10846252227
99266,193235.16362755507
99267,304444.07577634254
99268,204425.75626698986
99269,217191.28052404418
99270,345795.51833400177
99271,197653.37702710388
99272,175385.47391553005
99273,173727.51208300612
99274,187386.4551688672
99275,200076.11639643385
99276,125656.50023951242
99277,141268.6131623133
99278,220005.25380802646
99279,200598.51065086699
99280,124603.37725338843
99281,222121.87384987235
99282,238664.83238887586
99283,250684.52353742952
99284,185976.9496009855
99285,361058.0038854877
99286,186415.4805368621
99287,215405.69871545324
99288,222317.66990247802
99289,284658.76506423426
99290,323597.71395221003
99291,215867.30615289384
99292,161978.53647918673
99293,156106.3356104634
99294,329167.29934039194
99295,223966.31282577876
99296,210222.08579910675
99297,209507.18840287445
99298,243208.08209218096
99299,321578.0812605169
99300,178557.59179257535
99301,191860.44254331564
99302,226997.91425422215
99303,166921.76937638893
99304,200947.2353969299
99305,183285.95731604227
99306,332043.1409934574
99307,326817.918740485
99308,146276.08519150573
99309,183295.47099781252
99310,200001.73992904613
99311,193767.88038004996
99312,304708.3453315194
99313,332159.861343254
99314,173064.29562277443
99315,364444.24813923053
99316,204780.28703438118
99317,227101.88590060352
99318,367807.9521763966
99319,189057.36574631167
99320,343919.07576771826
99321,360772.86222886696
99322,191659.99078945082
99323,303099.5329075116
99324,225485.7878803392
99325,154010.0021699392
99326,141590.97112143313
99327,255657.72656559828
99328,206353.08777742574
99329,227010.9666333504
99330,166836.9153984186
99331,199657.65222762618
99332,227143.0907794086
99333,196678.16074515803
99334,122909.67685223886
99335,358911.54945265315
99336,247993.5402712095
99337,123268.6050561555
99338,221112.82565325624
99339,362194.43906494346
99340,358629.6277630724
99341,322356.09351785074
99342,366698.28776508
99343,209326.1663804307
99344,189795.74216738928
99345,190270.12473404763
99346,183846.46610045704
99347,224099.47898552037
99348,135521.93853441282
99349,178370.7924429229
99350,147363.96690710378
99351,162930.44939937152
99352,187795.06490790105
99353,146171.45033141982
99354,318565.20938784594
99355,237543.65473644424
99356,240965.41085608015
99357,206160.96744743656
99358,204666.51799009478
99359,227825.69775271186
99360,219153.7191763225
99361,217286.32759655133
99362,198037.36740742787
99363,132845.06997647343
99364,203832.73428972025
99365,353307.7771592509
99366,234124.12738325744
99367,169908.12527069653
99368,162165.4956841343
99369,188914.817242215
99370,221855.48310072866
99371,380806.47540352
99372,382288.3008455917
99373,212065.9919273891
99374,202321.65161533214
99375,400851.9258032003
99376,162021.83893688847
99377,177981.50058327726
99378,234427.83687053627
99379,154347.06392331992
99380,217282.10464754555
99381,182043.21348392215
99382,225581.76224517293
99383,216584.46186501408
99384,208765.8977549128
99385,337552.0929369384
99386,208145.31711855403
99387,293199.542376213
99388,363912.4233554718
99389,172419.30996456882
99390,360905.3900340969
99391,196822.83065513973
99392,342180.36597950873
99393,264625.3537764616
99394,212670.47262109345
99395,337520.5378791597
99396,179025.42730017268
99397,194273.80354799802
99398,155413.68431567057
99399,176796.1688813313
99400,179402.16232973227
99401,116542.84592771821
99402,140438.1203775904
99403,359012.1615854896
99404,369006.11761484214
99405,396642.66623549955
99406,293859.52272683586
99407,188352.6272232004
99408,214527.93573418848
99409,162371.944321631
99410,199457.8295185321
99411,172414.58238104102
99412,204307.8638755029
99413,194890.73241094645
99414,375666.01461337204
99415,164378.37813160906
99416,225485.47779192214
99417,182990.23195681555
99418,157686.83960593035
99419,288633.5615938945
99420,123104.8618899851
99421,197258.58131817664
99422,379821.3307885999
99423,181618.86952983966
99424,176165.43268432363
99425,192789.36184812456
99426,151115.4457003423
99427,187401.47814331175
99428,203766.97694214998
99429,217520.05787834286
99430,158299.6501643728
99431,247536.79204363358
99432,213763.79092706883
99433,345854.4825968008
99434,216762.59989850997
99435,189932.81870701988
99436,367655.67232515523
99437,195388.00818221556
99438,182222.99699817738
99439,142788.88853216026
99440,172192.59569633257
99441,350858.98714393063
99442,256699.83920053375
99443,202250.60529528113
99444,156692.66768768465
99445,220572.1519995143
99446,346073.0152485181
99447,318073.5590391811
99448,204983.15817547665
99449,327353.8202772195
99450,210843.63585627987
99451,366502.7395175849
99452,187239.47625266426
99453,249519.80264215267
99454,155530.06415002176
99455,199053.42371888994
99456,140454.97630530433
99457,202696.09633528662
99458,170061.27022227834
99459,185314.76168774546
99460,168889.70407676947
99461,114785.97509902148
99462,360664.62542771694
99463,212697.3823018835
99464,150134.85321563965
99465,196706.46247372704
99466,261738.11091929025
99467,344086.35569540487
99468,224520.8653401212
99469,298021.7202316794
99470,234046.8886859289
99471,189729.32677302504
99472,207533.29155701655
99473,221294.3430779606
99474,207618.3716963038
99475,370946.8681775234
99476,336430.5880986873
99477,183828.4210129212
99478,178587.34604896925
99479,182493.84679234307
99480,246572.71563225944
99481,163316.31238840506
99482,218911.70946683
99483,207765.5969662228
99484,167347.71205104963
99485,219546.0511604417
99486,199470.56337135116
99487,151940.91992127214
99488,213689.09975341905
99489,303201.2197717169
99490,208972.79005128448
99491,159403.71391526633
99492,199182.9538506939
99493,220660.90258409263
99494,185679.69826615168
99495,326709.99993036385
99496,286872.3476077437
99497,192421.88959605616
99498,166289.1601107224
99499,312659.6893212164
99500,211367.97380477085
99501,206099.68467474033
99502,147561.20131407434
99503,384938.85558334854
99504,151408.1794333627
99505,195513.7293351479
99506,205685.5292741443
99507,199159.1081413888
99508,165492.4393788182
99509,285520.2748348877
99510,141282.05409664652
99511,184521.83672572434
99512,204049.35022875288
99513,162775.13192449522
99514,330918.75591981283
99515,207718.47068579163
99516,160710.35794080497
99517,377982.1312315868
99518,172389.87608750336
99519,175423.98421469424
99520,127637.27394582448
99521,212959.77213630392
99522,222326.97560323263
99523,130687.3607510929
99524,172703.18739156192
99525,115101.20937579218
99526,176475.58782446693
99527,172865.34906101302
99528,209629.1095202383
99529,404776.05310111283
99530,165829.06590580137
99531,157388.05290830904
99532,292231.80649251444
99533,178558.23025538822
99534,417092.9670200957
99535,227744.83741393892
99536,168789.86449990928
99537,173737.2654432998
99538,146596.58973933227
99539,196056.0728360161
99540,323132.0181746908
99541,207466.3016747678
99542,206814.25144493597
99543,168018.3038860816
99544,223874.91438985942
99545,183772.26866053225
99546,319627.99712924473
99547,189444.9483085108
99548,118763.65816092119
99549,183816.30107834138
99550,203612.38071827093
99551,209199.63502714562
99552,168462.88480635526
99553,220318.04326918547
99554,247030.53455551527
99555,362627.48140975746
99556,219474.59036278364
99557,214982.46498414935
99558,342180.7677874624
99559,221144.88281018694
99560,189080.49724966698
99561,243917.38939963817
99562,207244.78648687803
99563,173509.16570912002
99564,412263.0001575899
99565,368873.2090469538
99566,199310.74815912422
99567,333820.1167848946
99568,183217.3108777039
99569,196238.6760131977
99570,111403.82400030221
99571,201032.6870655856
99572,345102.3939020933
99573,155504.5139995102
99574,300555.2222117756
99575,234203.19644759462
99576,190174.4842914076
99577,215547.29811974743
99578,193714.55947304977
99579,347947.59388347203
99580,179454.9162840987
99581,172279.94096267349
99582,210977.77243609485
99583,138719.44945384178
99584,181015.82816794142
99585,232971.781277148
99586,196229.07116728116
99587,198048.17051859616
99588,215396.43384597127
99589,193795.96990131307
99590,292424.67314217414
99591,169467.64344653126
99592,221663.7442516312
99593,190997.97854305105
99594,203233.0966824899
99595,146509.8143082125
99596,228232.4297592672
99597,215061.21389078756
99598,156330.65357984614
99599,175336.52719890804
99600,132350.33626467557
99601,165495.28555419727
99602,348922.48615083826
99603,216872.44155773005
99604,194107.23167304098
99605,181013.7295001105
99606,205386.90401046415
99607,183334.20374665287
99608,139171.18648033525
99609,209548.16402947195
99610,191670.14761212742
99611,296440.70371428994
99612,218319.38608891866
99613,171269.76037699525
99614,357071.8635019639
99615,344245.31930463645
99616,240747.2732783835
99617,383527.7377900382
99618,175585.78892468335
99619,202266.65334613755
99620,212324.2635379049
99621,212523.21570721158
99622,216659.8205374744
99623,187883.95233349546
99624,187296.48720335483
99625,206273.76138727023
99626,173961.87742043164
99627,196052.2353693809
99628,327494.4284973129
99629,202411.19495156116
99630,218135.42512391438
99631,228433.2292132335
99632,167126.89328483163
99633,213170.0755709339
99634,206395.74941636308
99635,263869.53927150613
99636,205423.93233638015
99637,191860.49448466898
99638,237343.35906961406
99639,151015.13018349244
99640,162404.51153443457
99641,119779.96358949321
99642,370393.7904466178
99643,315394.9132475746
99644,171491.22929233863
99645,201576.318294039
99646,214703.69325136492
99647,202890.69557403386
99648,337783.2218654973
99649,161639.72062247276
99650,189484.90994354748
99651,189437.97036932933
99652,146325.97742394626
99653,156168.74841833714
99654,209503.56498944285
99655,196054.5191936917
99656,205990.12812085162
99657,343202.8015649009
99658,204271.09698467603
99659,213677.20162154047
99660,177708.23898042928
99661,324575.62997056544
99662,216415.77124029672
99663,297479.37333094236
99664,224711.19311965263
99665,217282.26124915638
99666,303525.29336329026
99667,175351.9769847712
99668,198611.62335540648
99669,181225.47864340007
99670,191680.48317560938
99671,144852.02744659473
99672,178048.2642745618
99673,154951.511732533
99674,168487.71275919402
99675,218340.10054638766
99676,358109.06183562835
99677,209529.88182972645
99678,216254.14572912006
99679,222122.37507836017
99680,210620.21856219094
99681,325811.8175616764
99682,403210.37185639306
99683,145180.89129200586
99684,193215.12730899252
99685,173090.4642032477
99686,194495.76882262575
99687,184256.90691259695
99688,220137.2501084044
99689,201096.61198694064
99690,191984.17325715188
99691,195958.43674544914
99692,189612.35150996866
99693,173834.2158069706
99694,205134.52062489098
99695,214136.17867313346
99696,229776.39365000842
99697,204824.18218873098
99698,164638.94935600116
99699,252215.96590505692
99700,333472.471822762
99701,191726.15393487728
99702,393413.2207316328
99703,172382.860769596
99704,192459.65478770487
99705,186212.1425043281
99706,157616.63649297686
99707,180189.26262551203
99708,366273.5557309319
99709,188020.43423297876
99710,184235.29746331327
99711,161418.1781872094
99712,170274.14084416785
99713,177122.79580494593
99714,166181.87314133375
99715,198274.0057374374
99716,219403.59039624262
99717,373476.90510033735
99718,207961.837289663
99719,218703.41453569755
99720,219955.57328538471
99721,174957.4471039236
99722,184569.00356737716
99723,178751.20540310442
99724,184108.48883656476
99725,196479.49463025018
99726,186784.60483401013
99727,146197.5308815225
99728,215820.26041602035
99729,191724.85965035623
99730,181569.8987811405
99731,213287.21673146525
99732,172615.83876498038
99733,191810.78619827382
99734,181575.7358466296
99735,186594.02742652292
99736,216343.84123722173
99737,364954.7049930274
99738,213358.7771760576
99739,208876.47132365732
99740,193708.5332165162
99741,206869.82653196307
99742,199003.76614804447
99743,252925.55134772288
99744,199757.97944010043
99745,154236.44419759384
99746,171900.04041509755
99747,216959.87377535715
99748,204966.20737633653
99749,216336.73488415836
99750,264339.86268032383
99751,210478.5912699325
99752,171366.2762625909
99753,351215.80628338543
99754,367608.9645236823
99755,323122.47564811213
99756,171787.14318365365
99757,127188.29935428599
99758,248983.73858956824
99759,171406.72217424074
99760,385257.9586708243
99761,208062.10122272023
99762,219094.5729710245
99763,225836.57828227687
99764,187397.74948922225
99765,183100.39111331612
99766,170238.66930700678
99767,209087.51607748127
99768,166161.6054059349
99769,235033.66534190654
99770,212613.6832125131
99771,223041.00009802447
99772,362867.8399395731
99773,221667.18094479135
99774,184413.37075734412
99775,167404.198603098
99776,193191.7598556751
99777,225843.81001297853
99778,211233.1707100835
99779,221382.78639296608
99780,254141.006758373
99781,222792.6077324837
99782,170935.19045835925
99783,358365.20001106046
99784,169861.558653958
99785,378689.23970725515
99786,198323.57231734414
99787,172586.0798594132
99788,165805.52169505935
99789,180186.32350214443
99790,203563.91532799232
99791,374554.55959075526
99792,176707.49884366227
99793,210371.90897975225
99794,231896.09284131718
99795,215788.27008980844
99796,180460.85430346197
99797,182321.92015167145
99798,214962.82953887386
99799,317291.0956953175
99800,194680.29102451378
99801,139229.80378887005
99802,241231.37144048454
99803,349589.0200178466
99804,179752.15694089042
99805,225015.38723054322
99806,208568.41777540089
99807,173048.64057617576
99808,172657.4211268408
99809,304080.1009811015
99810,217497.95007633965
99811,158919.45201500843
99812,180200.10697663692
99813,195154.7560414846
99814,201916.5012189023
99815,379617.41499283863
99816,212887.7329007252
99817,181881.304012386
99818,155960.13914127016
99819,234917.27558744285
99820,204211.7691062609
99821,198308.33177651925
99822,178644.06077094754
99823,221381.79436025312
99824,180311.44740533724
99825,188407.40210539376
99826,208203.15455578768
99827,207343.81087594066
99828,221952.5940738807
99829,192547.89196373493
99830,192268.1627955016
99831,327520.1911118893
99832,214605.00541948035
99833,241816.33299202
99834,319804.5701597141
99835,197503.8341959091
99836,192704.86004423175
99837,242526.5477977285
99838,240925.3889020374
99839,153023.01217380527
99840,206687.99501556996
99841,336990.07607063436
99842,327210.52358107804
99843,248193.2053489443
99844,143150.03346860924
99845,147286.9284222959
99846,186770.97607007908
99847,181976.1379278227
99848,210348.5307611766
99849,350885.01699622744
99850,170065.9228292028
99851,227187.61778430938
99852,195238.39356121863
99853,333552.0211269391
99854,227646.47445155896
99855,239869.5499096753
99856,358287.0448776119
99857,172588.99966476962
99858,188352.38595713116
99859,230341.05951467267
99860,194964.01775921485
99861,157080.1808035095
99862,171861.45652254857
99863,176540.1832243071
99864,178356.3189048547
99865,164716.03502757315
99866,310078.27132038353
99867,214466.77495878004
99868,184119.72861416504
99869,208948.89792219969
99870,323364.929425493
99871,218115.80708964076
99872,163055.20515650537
99873,213260.64504222525
99874,232862.1915531585
99875,178805.00088766604
99876,309918.38597428164
99877,196672.61425462994
99878,375665.6825613393
99879,361995.2443598653
99880,324424.5093988265
99881,182754.98316334013
99882,196367.83022923936
99883,196281.2337485695
99884,318607.90678680374
99885,233928.794406351
99886,170785.98481059287
99887,189236.37966586475
99888,177867.2012509716
99889,350209.2843548467
99890,187317.27444496437
99891,293610.54117536603
99892,192281.41875690618
99893,202569.13226668586
99894,142454.32966343928
99895,199168.0075673869
99896,195707.23470495973
99897,191362.586687747
99898,180063.1764141863
99899,339370.3062008717
99900,199402.51709637343
99901,377887.6604784762
99902,186549.19035180457
99903,187125.94762302298
99904,238716.29233884384
99905,373869.0910603016
99906,176402.30250952172
99907,201025.15476283425
99908,362045.7324354185
99909,374098.3172430799
99910,147979.8165161738
99911,245346.5543482021
99912,158051.77952874522
99913,242483.024358402
99914,133529.8953609604
99915,360846.1152201608
99916,176527.88921052334
99917,342344.1858827515
99918,171248.17160043126
99919,178118.519170991
99920,166357.33306671135
99921,222880.7383545189
99922,196874.95527329174
99923,309215.01479199954
99924,174019.13087344513
99925,385887.4215047647
99926,191961.56921334224
99927,167915.45651576165
99928,201798.2743455489
99929,267522.24355324137
99930,159647.62460971612
99931,225163.68152294724
99932,171345.15608412685
99933,178022.8551111023
99934,188236.95779373185
99935,178043.72835931866
99936,205325.2289505678
99937,167839.76529322047
99938,194020.57276964473
99939,198117.37306562765
99940,168885.19721911417
99941,196433.23226391865
99942,198803.99256423794
99943,213433.9629577865
99944,313161.34202768997
99945,225136.2277404904
99946,229910.14746657346
99947,195922.53636259714
99948,319062.44111947983
99949,167572.6203817333
99950,332232.1823924991
99951,235133.09354749537
99952,182554.1673811296
99953,235173.17984442905
99954,224277.26450528903
99955,206701.22816093412
99956,325564.2093866291
99957,346334.76731575205
99958,236879.7806823681
99959,214888.08050183993
99960,218314.6055142002
99961,230513.9056322625
99962,402124.2953445536
99963,121233.00450012888
99964,324752.8498524154
99965,162862.66864579532
99966,216140.55178310088
99967,368235.6109768097
99968,209890.93013501525
99969,273706.46161200874
99970,193609.5378287566
99971,321397.2741650932
99972,298215.4091958278
99973,163848.35924575376
99974,279023.9093050854
99975,191300.63923271693
99976,365671.9379593738
99977,198582.02629593277
99978,230755.77153256847
99979,202817.4855941902
99980,190613.24514551944
99981,141999.6712442679
99982,205959.84026071423
99983,351632.1727102186
99984,165435.01634608855
99985,178592.17811205905
99986,153736.32602976577
99987,184659.43827776346
99988,219146.57858292054
99989,208527.44560917473
99990,215094.56745412893
99991,180297.1481051022
99992,370326.39603607205
99993,268098.6510129676
99994,345233.7624003067
99995,197092.17566520593
99996,186730.64980994057
99997,178285.03830853265
99998,327624.0793423597
99999,202789.19663330403
