ID,Price
70197,334039.6234342181
70198,197252.20378665737
70199,367254.8673325939
70200,146961.29975264578
70201,222454.5444328359
70202,199306.93442743464
70203,201183.42181483924
70204,238770.37454746134
70205,307870.90736483515
70206,205487.8163383474
70207,182128.9864201771
70208,280155.27571995487
70209,188239.7804114361
70210,169713.56135147178
70211,204408.19605468638
70212,370590.9605731011
70213,323720.77803101204
70214,172578.02015530775
70215,193103.5046013299
70216,209987.80286281882
70217,193932.75677967235
70218,217309.73835258195
70219,170924.04848178464
70220,224831.39853528587
70221,289537.3947297323
70222,147604.54472665017
70223,171978.6016864255
70224,394864.22129941575
70225,195131.31204270184
70226,175417.30324308778
70227,220736.25977505115
70228,194510.8919538378
70229,202050.475536972
70230,387498.94952081935
70231,198940.00173256925
70232,185966.65088364226
70233,346005.8508909078
70234,190744.77770028898
70235,175536.21547908845
70236,197281.55568031978
70237,152715.44374098262
70238,220049.80510969664
70239,165514.06483073923
70240,209692.7386922939
70241,176563.06533800784
70242,175129.65879795718
70243,234225.71875038004
70244,344376.8640168789
70245,233708.30707303013
70246,193217.7533688408
70247,190992.27022604906
70248,233099.61969800905
70249,192475.04082681236
70250,346977.05222082674
70251,172973.93742725067
70252,197349.75532424898
70253,180202.18118956272
70254,183654.7015924079
70255,152866.13871378842
70256,184955.09253134945
70257,184818.5909196764
70258,200823.52635917725
70259,166277.5928870752
70260,167237.79632775224
70261,190106.7764890766
70262,235926.98143122002
70263,171597.71329283837
70264,206153.9512233737
70265,176793.56040498987
70266,320615.5272612629
70267,150540.97588878372
70268,188216.02102642338
70269,225876.57909631217
70270,190522.78856099996
70271,332918.68835249497
70272,195013.66120745614
70273,244911.4001112748
70274,205446.72111771785
70275,353342.5182149282
70276,212567.54163963278
70277,219583.03857776662
70278,206081.27520348577
70279,211604.89265957047
70280,206685.10573361366
70281,159326.84810136043
70282,264448.4058453389
70283,218736.78947472415
70284,207964.0146334328
70285,248058.269951621
70286,153028.25777413638
70287,191583.5161246265
70288,348643.43745548255
70289,191025.11693717097
70290,213626.0873477416
70291,169212.3490216793
70292,313742.4171183886
70293,180457.33927947294
70294,272486.3660765713
70295,190096.63442593502
70296,195732.48994225316
70297,342212.608735673
70298,211414.72912566486
70299,150771.1322074125
70300,369280.84142742865
70301,389064.78785710223
70302,196679.34025127307
70303,232196.1774714446
70304,221645.93788708336
70305,198834.2345407622
70306,206830.3258429889
70307,196184.1331122783
70308,164164.8641169667
70309,209513.8151043275
70310,188984.9674171983
70311,192511.37804543134
70312,155461.4772304044
70313,243087.545959773
70314,163928.16024666614
70315,183768.88547437117
70316,162467.66374167945
70317,232316.26991504605
70318,322395.03513637
70319,226897.12450599176
70320,125234.95304833977
70321,196653.88463294995
70322,248824.294869114
70323,172449.65482878426
70324,227373.31872066855
70325,159962.38769480912
70326,129385.10377714213
70327,329073.16366789135
70328,258790.5191723161
70329,223279.3826689528
70330,143766.7319542921
70331,350090.02664735995
70332,387730.82094683696
70333,173042.18010453274
70334,185664.85924430692
70335,181214.25543865023
70336,340442.778336058
70337,228439.88939310587
70338,159851.27789408946
70339,203804.62283111463
70340,189539.50149995153
70341,330014.4432718819
70342,159193.2837416837
70343,157272.88910249143
70344,342614.44154496543
70345,237526.12506891773
70346,171874.75432469422
70347,116261.14133265697
70348,336079.6297807374
70349,331101.170642996
70350,124768.69102602196
70351,230866.36350903002
70352,201193.38160855244
70353,184684.57068608893
70354,221693.8253611661
70355,167975.52595043764
70356,198387.01662019108
70357,173849.2831174282
70358,224651.58060638246
70359,356433.58841882495
70360,234305.87718623178
70361,415914.98811141704
70362,203041.77439254423
70363,174365.81312561507
70364,215734.69207725464
70365,174219.23236054997
70366,365790.7500836751
70367,178606.74753868332
70368,335381.6761763672
70369,182274.75959350867
70370,345290.4197123577
70371,174921.72373677138
70372,212830.80921877996
70373,180065.43534712144
70374,351582.7075042803
70375,305545.93620141625
70376,227381.11429554282
70377,146563.00849634816
70378,386920.11115642614
70379,212594.8581268993
70380,357242.7927316779
70381,230234.90152539383
70382,208701.79988936713
70383,203641.26279663353
70384,147824.03253057104
70385,159803.3896693239
70386,195997.8886327453
70387,223937.33312809712
70388,203878.6105141217
70389,190124.82878002647
70390,173402.8489111858
70391,173269.96596840673
70392,189266.2582430525
70393,228979.41097499797
70394,188913.29567471886
70395,236720.1114036338
70396,169168.862411167
70397,180218.4931119507
70398,137503.5732767836
70399,101967.49645157036
70400,243245.45262721123
70401,194713.99060524095
70402,173951.45843382517
70403,205656.28926312661
70404,244863.8740148624
70405,298729.7272707176
70406,188427.3643669106
70407,187610.3668348203
70408,334576.67415759433
70409,207510.0247388376
70410,197527.3118615328
70411,314907.5135978041
70412,359679.37958518125
70413,229216.431431911
70414,164305.53001378273
70415,253551.45461170888
70416,219905.50007359328
70417,130263.06142750589
70418,229125.93494130415
70419,193351.15873350037
70420,245721.9741071539
70421,203059.83053118392
70422,227093.14846520952
70423,214083.48651775904
70424,169613.5811731323
70425,219159.85119393762
70426,205538.1171749111
70427,209773.83678437062
70428,203000.246446587
70429,322957.3726566822
70430,347861.1882553557
70431,360139.18772996706
70432,193039.46495222498
70433,361733.0496582608
70434,193038.04214039107
70435,261988.57629198092
70436,193162.065647433
70437,375206.58809518925
70438,292509.6290942426
70439,178249.6356763909
70440,161743.0875836339
70441,204588.13734565754
70442,204122.5416870002
70443,136705.68911062303
70444,183873.90121954877
70445,159719.3765223925
70446,223609.4411220157
70447,203075.5739543467
70448,228443.93489475304
70449,381753.48236456054
70450,170481.89319255657
70451,146198.91684760049
70452,338172.92332788714
70453,323460.01219284127
70454,189531.1914869024
70455,185521.28441335875
70456,178404.32048843103
70457,245302.31188576983
70458,204208.71551004675
70459,187181.70156595274
70460,131164.04412566315
70461,228818.9747570887
70462,195770.8248345728
70463,223123.75122586807
70464,226866.66788195213
70465,219839.71214957023
70466,250849.576715371
70467,220075.0125737888
70468,219249.06368419487
70469,327231.09340603533
70470,212354.2293619507
70471,197526.90549606824
70472,267565.55472707783
70473,210625.0930327499
70474,179749.11016392685
70475,157549.35585032863
70476,105121.16000466094
70477,352588.5502487727
70478,183432.47949806054
70479,190017.8483846137
70480,207539.41730307692
70481,137762.5114192429
70482,180332.8686884598
70483,207442.9121057207
70484,194547.77515195322
70485,183142.9785911722
70486,130496.2200128093
70487,145717.64594440153
70488,137250.41126330965
70489,218074.36835424887
70490,223588.72936201317
70491,214566.87467687554
70492,313551.8771446039
70493,186098.42086007667
70494,191261.6003698274
70495,168234.43782978624
70496,175214.01190251566
70497,319532.19108077453
70498,112467.7906086095
70499,193745.82627131662
70500,187733.91786815564
70501,232280.65394701101
70502,189082.16516876733
70503,187849.78506212338
70504,211253.8570417934
70505,188173.50846270833
70506,331846.88271699846
70507,258977.97702242175
70508,321474.4039901674
70509,208412.30863759766
70510,184930.2983810704
70511,200876.0840960712
70512,215917.23668420897
70513,179312.41510577156
70514,224225.13807653746
70515,168497.80660626962
70516,145903.60611325956
70517,152157.5944645538
70518,168778.95657257157
70519,216244.47252109487
70520,227146.22198887498
70521,180604.35495988716
70522,329631.30460984225
70523,355399.9456558959
70524,349346.8020251584
70525,421845.76526022854
70526,157127.6997405797
70527,321636.9627348535
70528,195813.0043363105
70529,334833.84940368764
70530,191973.13691589524
70531,181711.33561095863
70532,171088.52538879847
70533,317934.07129318366
70534,205159.96677599562
70535,202956.1609773073
70536,243314.49439739253
70537,307224.4514767689
70538,162136.31979552505
70539,200240.39961799065
70540,213871.81315710902
70541,344975.3717811899
70542,234564.51158338904
70543,240085.0004036701
70544,182219.986762959
70545,195824.10179152456
70546,163245.57406105386
70547,203380.63458158867
70548,195007.188564184
70549,269533.74998713244
70550,243375.31337492005
70551,176768.8554887345
70552,176968.6821586031
70553,172999.3072930285
70554,224309.95920989607
70555,142430.20911465702
70556,194301.87728516373
70557,179223.89250648362
70558,196898.60430516553
70559,217021.48779418983
70560,287641.9423909995
70561,298965.12473183556
70562,201575.07895474578
70563,193753.0203313765
70564,267401.0319635449
70565,167501.25495604833
70566,162186.7146923591
70567,228996.74256873358
70568,168747.4608704377
70569,210839.25008409453
70570,425756.4559242373
70571,257070.50298661104
70572,343261.7715636516
70573,201450.15615337173
70574,376241.275560299
70575,355532.6553231032
70576,241957.41591371835
70577,202831.97615616454
70578,168375.6343868078
70579,171804.86974015695
70580,129739.68704289244
70581,200199.6471467623
70582,318547.2652234222
70583,178770.42786943592
70584,188170.85537335539
70585,156170.6039701663
70586,160058.6073789022
70587,277616.5198078791
70588,224874.68306901335
70589,177515.8946678423
70590,343391.96352475986
70591,165195.67550266034
70592,244731.92672210184
70593,168999.7845848469
70594,134763.26190417973
70595,344264.32793762645
70596,186624.70944268384
70597,216142.12240366664
70598,186125.7445020416
70599,191663.4987772431
70600,259164.7026368124
70601,267753.21531452186
70602,157515.29845065303
70603,95015.4812988278
70604,240924.5198772879
70605,196185.82039831072
70606,341867.4566373043
70607,196984.7749156459
70608,190163.92774740222
70609,414581.0407539872
70610,257886.79837804206
70611,220671.2256888998
70612,356441.3729361356
70613,307628.1099066279
70614,170834.73617483105
70615,236601.17363148928
70616,185750.22645612794
70617,143574.86400542
70618,308845.83615444414
70619,189325.62483605882
70620,224082.39844345814
70621,179576.39005707167
70622,356152.8070018225
70623,187898.4881012767
70624,215069.58773562324
70625,247303.04864154733
70626,166497.51288857963
70627,183833.29087230185
70628,332351.1839603866
70629,243795.44249564
70630,239181.5526277669
70631,186944.52909855585
70632,254666.10792554007
70633,219932.38988228608
70634,221725.76158924244
70635,161039.74048482592
70636,215118.1205599094
70637,335206.52150116186
70638,176590.2395991935
70639,178034.2746995585
70640,321201.79671894386
70641,314544.4441446444
70642,312764.5560823255
70643,170400.45827832908
70644,337967.26084885374
70645,150794.43190664463
70646,218517.2910980825
70647,383595.80683645484
70648,108670.26469111252
70649,159510.3492655526
70650,331643.233607319
70651,189320.4838186376
70652,443651.4459126217
70653,331343.4930981356
70654,202014.0359989762
70655,216635.39728806913
70656,232299.6486236214
70657,204091.85050851462
70658,284886.26818075345
70659,244686.60754563462
70660,176220.24510347788
70661,204271.07692388375
70662,176163.1733940566
70663,173807.47674279148
70664,189415.83045310047
70665,212229.43319412164
70666,182074.96584846277
70667,344440.7483282992
70668,226720.49854369677
70669,214642.85058286536
70670,192248.6795434911
70671,302268.26495903847
70672,197136.46066846125
70673,119087.9113328481
70674,173974.00636221044
70675,148744.4818789992
70676,217201.9546850929
70677,157388.1160462412
70678,165903.7677267942
70679,164053.97237410286
70680,167344.11743659808
70681,314266.97801886837
70682,172193.6107974635
70683,195067.4823526101
70684,212116.97629283962
70685,210860.90675719234
70686,355876.2861309082
70687,192008.00834525866
70688,206771.82525000855
70689,146349.19222672706
70690,187196.4425286834
70691,185639.46167841717
70692,158238.23281824868
70693,186595.8282929632
70694,131837.07987337964
70695,167130.58970653624
70696,168406.26291624998
70697,207148.10542287375
70698,240505.86867941523
70699,122596.62455302844
70700,201392.17172703234
70701,334689.5537611641
70702,333062.41804178356
70703,340466.8792938192
70704,215241.74874807402
70705,232509.2155476149
70706,166279.28048172052
70707,180951.59020014183
70708,142507.99508898426
70709,183928.32928099338
70710,203428.27465372728
70711,171615.872779969
70712,186942.44928629822
70713,228286.14993766142
70714,177958.23222814835
70715,171495.9624634916
70716,380233.029546786
70717,193639.23426815457
70718,231270.494775298
70719,180800.370394489
70720,363375.04344326176
70721,177004.3794288126
70722,139969.83111038612
70723,160167.62414084247
70724,335772.09132449847
70725,201350.26516566868
70726,179471.80403666946
70727,207066.95089512804
70728,165472.68333911913
70729,245539.36330496368
70730,213784.04230060874
70731,172338.71709458777
70732,241665.93518620264
70733,188314.02118282104
70734,175620.4178174592
70735,228657.50840660522
70736,182287.20435445526
70737,192306.11798455895
70738,179484.92620329827
70739,211601.33818618293
70740,142971.6910456851
70741,162146.3115785038
70742,368571.9608108015
70743,123770.50284982764
70744,370699.00938338914
70745,246053.22475865018
70746,303896.6596462745
70747,212669.36568010188
70748,171624.8072422254
70749,179585.80756708843
70750,177318.35100305977
70751,187805.28257608652
70752,180923.41583034763
70753,223193.12143163302
70754,148589.72224459876
70755,148102.0737244849
70756,199511.18353955558
70757,328255.6758963119
70758,144224.05656162207
70759,234260.41947441874
70760,181787.13158509345
70761,184042.794904166
70762,178437.90707241226
70763,203091.06589099093
70764,167970.05967955396
70765,193646.9814718657
70766,171806.19913532273
70767,343579.6408705366
70768,379534.1957312361
70769,226934.2777210119
70770,342747.7312961627
70771,190604.58212842693
70772,239873.67965666426
70773,182896.369729778
70774,167319.02430516254
70775,180114.88138534327
70776,179602.0549344364
70777,216654.04181422308
70778,296783.9595511351
70779,303191.058937563
70780,210702.61542726937
70781,191535.9444071864
70782,144538.08418190782
70783,184936.84197500593
70784,317525.3280067267
70785,368301.28386553214
70786,214142.59968060188
70787,178885.68029876414
70788,169546.45456282678
70789,322243.36924564425
70790,375078.8608194238
70791,204912.8418921854
70792,197425.7430914711
70793,202715.64403845544
70794,232937.33630883563
70795,345447.09220865194
70796,318019.8164319997
70797,207947.07072919921
70798,169954.23337548674
70799,341582.5048383404
70800,183568.8546671244
70801,173034.74233885645
70802,217271.9867868541
70803,152065.60073152397
70804,203065.8784862049
70805,195529.60661401026
70806,350466.88980067417
70807,248683.74742491439
70808,181950.62226188858
70809,204324.17816091335
70810,146536.28447315202
70811,141962.41258860653
70812,200867.1106291256
70813,199159.18569227774
70814,332598.25966215855
70815,172503.64660197613
70816,301029.06168292515
70817,345373.1076566187
70818,188444.57142102468
70819,159130.69710462913
70820,145102.45349061786
70821,298427.9971580778
70822,125893.42593404773
70823,191286.39720553532
70824,190868.13670101028
70825,382618.2130622277
70826,240532.61257477725
70827,357872.65167561884
70828,334442.5015523514
70829,355121.79417979345
70830,189374.65017566312
70831,170081.8372516494
70832,205749.33001241187
70833,214259.53671486085
70834,203714.48789087104
70835,212982.88167197874
70836,176427.10406007196
70837,187410.5574966553
70838,177420.62298480893
70839,347231.3417654737
70840,385037.3282464159
70841,158452.59391975042
70842,161379.2282284468
70843,199815.2733368028
70844,185693.2624461713
70845,167730.04504748512
70846,184354.52325138304
70847,276026.01033825055
70848,221244.69260137694
70849,166202.76695138047
70850,174361.27161646093
70851,332643.86877028225
70852,363944.9097303701
70853,196497.19257138792
70854,222349.7236151783
70855,201439.30413488252
70856,207414.83121525866
70857,204640.66082894217
70858,350791.178052229
70859,231593.1426243346
70860,186875.5743477097
70861,337059.44145040924
70862,185733.07420842955
70863,180777.49161282962
70864,233511.50970467977
70865,216052.9401041081
70866,153171.1771612143
70867,312832.66418508184
70868,341557.9920401771
70869,355889.3077531111
70870,183059.00202215824
70871,208712.761024422
70872,331728.6340265976
70873,198886.98726719135
70874,175973.36865492695
70875,272660.96870957816
70876,140124.5793021536
70877,356731.09196386184
70878,367917.00760588294
70879,187889.9168954347
70880,195100.47023714488
70881,164499.3897312401
70882,228525.17859449654
70883,150159.35050085076
70884,179131.352576434
70885,218577.92264642584
70886,325988.51296545786
70887,211558.7037024656
70888,194112.45971012075
70889,162051.7975152768
70890,221943.66116264823
70891,225956.42484585414
70892,201083.56499696942
70893,329615.38877127337
70894,120073.49942225234
70895,204209.629490593
70896,342977.5418487397
70897,440262.75906700484
70898,220884.05621669488
70899,297677.6785063688
70900,361164.3400417622
70901,312207.57410349953
70902,285340.7271189487
70903,193752.054012359
70904,189084.28420711443
70905,201740.83892456323
70906,192648.08862557396
70907,223965.919980672
70908,165213.61501079865
70909,303363.0547972509
70910,174630.29736263346
70911,134464.4191244995
70912,175069.76302716305
70913,219640.59482939498
70914,209837.51487153023
70915,230574.56852380437
70916,187921.9115682947
70917,241546.60692007298
70918,235985.08693171642
70919,208263.6530700985
70920,316568.6582935002
70921,340560.6379309909
70922,169818.9021046739
70923,189553.9349441309
70924,211432.74129789718
70925,312461.2486150876
70926,171653.7307357012
70927,167873.5823296619
70928,177844.1865409052
70929,166546.22481786297
70930,352900.76351132494
70931,206479.85411404335
70932,221342.0872737431
70933,204288.82786092098
70934,225767.02560774348
70935,185747.50127969813
70936,197429.58404872534
70937,194946.20757477538
70938,400421.19633732294
70939,208633.8903333638
70940,147030.479804137
70941,195945.07540191017
70942,211382.62523498212
70943,162029.51065095369
70944,151840.52801630326
70945,311169.8521784436
70946,208429.1518121299
70947,169864.2113412543
70948,237876.5568282129
70949,176107.5813648054
70950,173576.11232456367
70951,120465.0740994584
70952,231880.12544377087
70953,203216.8530971267
70954,185544.59011877986
70955,185303.63273985824
70956,222777.03623911605
70957,201298.48141835362
70958,220744.9150504268
70959,231238.54757488868
70960,364432.08492820495
70961,331387.18291211926
70962,142974.9255856427
70963,210569.66295386525
70964,227320.18291033147
70965,199998.12798490722
70966,186279.6938637462
70967,218876.88941015553
70968,333848.0563662796
70969,175546.88485417838
70970,151467.79971867535
70971,372262.8396560742
70972,213241.5480740937
70973,172999.61084606734
70974,192568.15290109214
70975,330766.7432568914
70976,161772.97565804163
70977,188465.523438939
70978,218912.07678046232
70979,187843.7798178321
70980,211728.53543371428
70981,164204.37743133915
70982,180035.0745267703
70983,183002.35434205027
70984,210020.82976790762
70985,178506.51941121666
70986,187353.5605179403
70987,226905.92298949792
70988,241664.98168229722
70989,339779.5070572364
70990,189328.87160215658
70991,226133.47529703358
70992,200762.15745265258
70993,219233.13267129235
70994,187257.79743643384
70995,212960.0278706083
70996,204541.81577630073
70997,172509.60479277594
70998,214582.48588617664
70999,296157.7417507444
71000,201608.14601320954
71001,342120.31829991797
71002,176286.67857272347
71003,347243.2860008171
71004,185776.85711902467
71005,337486.0313471103
71006,158742.385514458
71007,244657.61296730052
71008,168570.84453317308
71009,174938.9160885245
71010,193632.22909483584
71011,160001.5136025253
71012,138654.13125337695
71013,184044.52540129988
71014,173565.49739430644
71015,171799.9519680502
71016,167770.72756430262
71017,121964.9596301161
71018,200398.33972028558
71019,342293.8044470487
71020,177479.5809091202
71021,231531.42662821867
71022,350238.201248653
71023,188548.5016986871
71024,374086.2082293426
71025,366648.42096467066
71026,183660.46084371652
71027,192676.79784620105
71028,206472.63404037608
71029,340047.7745878339
71030,181313.959046236
71031,361327.0066261274
71032,163557.54027064666
71033,217408.18385865435
71034,185939.73503213306
71035,211997.44088701362
71036,227629.43372619041
71037,215898.15620865335
71038,171925.05763317307
71039,199686.68596756516
71040,333110.6771725465
71041,241095.45208340307
71042,163882.9900806736
71043,312457.7779003001
71044,191005.68239351292
71045,316453.5311077976
71046,189210.54547023808
71047,181552.56657458981
71048,233230.47306297213
71049,310170.486712359
71050,229920.02528006514
71051,158163.6662349014
71052,344503.86386017763
71053,300364.0389512024
71054,188291.68693297135
71055,221253.6745869484
71056,242695.06908255926
71057,139560.2824535906
71058,180596.29687013634
71059,115520.40226503619
71060,219417.42680075933
71061,203183.12016963333
71062,188904.00292032305
71063,231179.47111461964
71064,157111.77574903518
71065,129284.48734237714
71066,175121.99054231483
71067,175863.13649989737
71068,338422.51460214215
71069,185124.3031924142
71070,234859.0471559469
71071,154944.59425717255
71072,200437.20771824417
71073,149030.0081709476
71074,156929.2818662342
71075,211172.51846599136
71076,179142.72878025152
71077,163016.86823214963
71078,212659.33911879227
71079,142948.56066575606
71080,261420.2544427867
71081,144736.5787941791
71082,209110.08606730416
71083,371866.3634853369
71084,185004.59414002125
71085,355188.3980521958
71086,193911.55595751374
71087,165215.6992124727
71088,178459.83543009066
71089,211524.20202520955
71090,199262.20781657594
71091,330069.4763912377
71092,171622.63543389976
71093,354319.9222747836
71094,216278.6332354049
71095,177553.6494301434
71096,208904.74109360753
71097,133822.15067407954
71098,166510.4473090784
71099,296335.17629552213
71100,141641.36073216528
71101,154289.26191616617
71102,193532.23130375062
71103,202905.93546715542
71104,325596.45159170066
71105,211164.558569365
71106,166325.4613984099
71107,148997.11782172517
71108,201380.64775211376
71109,173549.7526474362
71110,176060.41389101004
71111,218397.30072355235
71112,276363.6786097244
71113,138461.4539724717
71114,250261.19737679465
71115,259267.29301921034
71116,199226.1688580825
71117,322044.9556406888
71118,352191.66787389485
71119,310336.4401368685
71120,118835.60990085611
71121,173570.82128233524
71122,369794.3774620894
71123,173813.54068370306
71124,227749.1962306514
71125,215742.56797683428
71126,245317.68495775183
71127,189395.8861981848
71128,204704.23179829447
71129,224934.13594942034
71130,161122.8188667628
71131,200549.49380672834
71132,336783.96086296404
71133,353966.62232747674
71134,291700.1244826117
71135,133004.21751934313
71136,366891.86929846765
71137,215574.30338321452
71138,174176.27666546812
71139,155960.5307333362
71140,132389.79416514514
71141,173050.93883757788
71142,381052.43791742506
71143,196583.82775408897
71144,189961.1474569511
71145,173176.3114120002
71146,206306.2875133491
71147,205338.6179882022
71148,150218.68312126555
71149,178358.00767412287
71150,353369.6601462924
71151,201772.02138277187
71152,403933.99006329285
71153,359176.36516216304
71154,352071.7014691945
71155,170294.92080714693
71156,162838.5671900336
71157,110213.2681122089
71158,328446.62983111234
71159,414845.28632007353
71160,173546.44071913068
71161,187209.3126182824
71162,161665.77473371188
71163,171107.91745514676
71164,200929.46913410237
71165,173592.7272885691
71166,194647.60296389862
71167,316327.8290085414
71168,196603.26077647234
71169,230154.16143818438
71170,179622.91198692203
71171,217779.72815680827
71172,208976.26747198135
71173,162291.54271903384
71174,165592.31452348462
71175,178563.2724358454
71176,225333.16486155597
71177,194125.3820915845
71178,354762.6436730101
71179,378988.83765434514
71180,170710.12336951646
71181,188902.27607921127
71182,414886.3111488755
71183,201858.2730725029
71184,231583.70041124476
71185,192937.24479968887
71186,114728.99331865416
71187,207219.78644406004
71188,104115.44058914701
71189,112666.94736926933
71190,350551.69090257963
71191,162055.11684383673
71192,162617.05032064702
71193,165652.97694531543
71194,214537.54385387345
71195,375519.42108326335
71196,356032.4519556003
71197,170731.9010164758
71198,149725.69105635272
71199,230526.84578230273
71200,239924.71844531863
71201,202172.2523464935
71202,183507.2866753133
71203,162066.2583094791
71204,246443.2084355641
71205,345552.8360477716
71206,249051.55031368398
71207,342359.8933804845
71208,229309.33010005398
71209,149225.2677809561
71210,202776.2388338489
71211,324830.55813333235
71212,188476.9210196504
71213,122053.35623546974
71214,131071.75901435685
71215,179160.30741457595
71216,177317.55060799627
71217,169106.5430519104
71218,151444.9143271906
71219,241793.85433288413
71220,197251.3654811822
71221,190184.16042433347
71222,164728.09035230282
71223,218252.63504247874
71224,239056.19601516987
71225,176328.74341535388
71226,135887.16430128625
71227,129168.97352638622
71228,369253.18737287144
71229,327356.53691432276
71230,292142.8291013557
71231,328972.4373491078
71232,358792.51411499234
71233,215338.61998646095
71234,188826.44958416064
71235,206011.52264508037
71236,171423.28284772375
71237,343685.2576541981
71238,186222.65680563464
71239,192427.70404444996
71240,177110.6216644228
71241,181348.94944387092
71242,193882.75930832897
71243,191490.3398401205
71244,169254.73445685816
71245,246912.2981607234
71246,176926.1801509047
71247,211904.08208007136
71248,170554.604222612
71249,205922.98858931154
71250,212278.98353284728
71251,315724.8579832085
71252,161333.90392216737
71253,233011.947664538
71254,205559.238115063
71255,170643.55487126485
71256,177438.27530623076
71257,193383.71228641272
71258,203122.58218557344
71259,169533.7792215923
71260,174273.72029074415
71261,215661.96254548788
71262,172766.37591646615
71263,163908.49196100212
71264,219707.60232395917
71265,182333.8069426144
71266,176440.90658535043
71267,276697.31903170526
71268,173049.32022403606
71269,190193.26977884068
71270,200949.52689482598
71271,336119.3798049898
71272,150342.98562507966
71273,160039.84503156669
71274,141708.45214155107
